CITY,COLUMN,Expected Index,Moran's Index,Variance,p-value,threshold,z-score
ardmore-ok-micro-area,TOTHH,-0.020833333333333332,-0.0329332566873,0.0062480796365,0.878337720537,0.132178133069,-0.153076788101
carbondale-il-micro-area,AVGHINC,-0.019230769230769232,-0.00945512126326,0.00207238725122,0.82997113365,0.129470062777,0.214738590296
carbondale-il-micro-area,CENSUSAREA,-0.019230769230769232,0.281435443017,0.00207238725122,3.98483468445e-11,0.129470062777,6.60464030438
carbondale-il-micro-area,DKL(y|n),-0.019230769230769232,0.0279593414194,0.00207238725122,0.299917488929,0.129470062777,1.03661034753
carbondale-il-micro-area,Density,-0.019230769230769232,0.0496196488572,0.00207238725122,0.130428188685,0.129470062777,1.51241552178
carbondale-il-micro-area,HINC000_W,-0.019230769230769232,0.117258408934,0.00207238725122,0.00271566079461,0.129470062777,2.99821493237
carbondale-il-micro-area,HINC200_W,-0.019230769230769232,0.0137633554715,0.00207238725122,0.468592173426,0.129470062777,0.724771580376
carbondale-il-micro-area,TOTHH,-0.019230769230769232,-0.0624120128205,0.00207238725122,0.34285013008,0.129470062777,-0.948548823208
duluth-mn-wi-metro-area-part,AVGHINC,-0.0035971223021582736,,0.000198852998833,,0.313081951669,
duluth-mn-wi-metro-area-part,CENSUSAREA,-0.0035971223021582736,0.220405302442,0.000198852998833,0.0,0.313081951669,15.8849790734
duluth-mn-wi-metro-area-part,DKL(y|n),-0.0035971223021582736,0.121796265393,0.000198852998833,0.0,0.313081951669,8.89218650982
duluth-mn-wi-metro-area-part,Density,-0.0035971223021582736,0.130961717308,0.000198852998833,0.0,0.313081951669,9.54214827711
duluth-mn-wi-metro-area-part,HINC000_W,-0.0035971223021582736,-0.00800237324887,0.000198852998833,0.754740072903,0.313081951669,-0.312395364387
duluth-mn-wi-metro-area-part,HINC200_W,-0.0035971223021582736,0.0314586995616,0.000198852998833,0.0129202602279,0.313081951669,2.48595968254
duluth-mn-wi-metro-area-part,TOTHH,-0.0035971223021582736,0.0750867159517,0.000198852998833,2.40780499983e-08,0.313081951669,5.57981068956
shawnee-ok-micro-area,AVGHINC,-0.019230769230769232,0.00128960660808,0.00329995079172,0.720929692656,0.125738869802,0.357216555881
shawnee-ok-micro-area,CENSUSAREA,-0.019230769230769232,0.557554588014,0.00329995079172,0.0,0.125738869802,10.040619159
shawnee-ok-micro-area,DKL(y|n),-0.019230769230769232,0.110389601329,0.00329995079172,0.0240444747498,0.125738869802,2.25641785058
shawnee-ok-micro-area,Density,-0.019230769230769232,0.232407618803,0.00329995079172,1.18410154335e-05,0.125738869802,4.38049473395
shawnee-ok-micro-area,HINC000_W,-0.019230769230769232,0.0203918357534,0.00329995079172,0.490353830432,0.125738869802,0.689746162479
shawnee-ok-micro-area,HINC200_W,-0.019230769230769232,0.0134958123212,0.00329995079172,0.568880574126,0.125738869802,0.569700907992
shawnee-ok-micro-area,TOTHH,-0.019230769230769232,0.0690101404976,0.00329995079172,0.12451667017,0.125738869802,1.5360885253
kankakee-bradley-il-metro-area,AVGHINC,-0.012048192771084338,0.0890727708564,0.0017928462282,0.0169313823555,0.103388109409,2.38819441631
kankakee-bradley-il-metro-area,CENSUSAREA,-0.012048192771084338,0.193637890082,0.0017928462282,1.18739077748e-06,0.103388109409,4.85773015764
kankakee-bradley-il-metro-area,DKL(y|n),-0.012048192771084338,0.136026497937,0.0017928462282,0.000470327567233,0.103388109409,3.49711016252
kankakee-bradley-il-metro-area,Density,-0.012048192771084338,0.159171690692,0.0017928462282,5.26063991064e-05,0.103388109409,4.04373489907
kankakee-bradley-il-metro-area,HINC000_W,-0.012048192771084338,0.0678153664849,0.0017928462282,0.059274210237,0.103388109409,1.88615396294
kankakee-bradley-il-metro-area,HINC200_W,-0.012048192771084338,-0.0421239922575,0.0017928462282,0.477514220816,0.103388109409,-0.710306288853
kankakee-bradley-il-metro-area,TOTHH,-0.012048192771084338,0.0688360324957,0.0017928462282,0.056099843022,0.103388109409,1.91025924022
thomasville-ga-micro-area,AVGHINC,-0.02857142857142857,0.0334765333698,0.00909748660903,0.515350433697,0.096273271273,0.650529219777
thomasville-ga-micro-area,CENSUSAREA,-0.02857142857142857,0.29447297423,0.00909748660903,0.000706888879137,0.096273271273,3.3868932473
thomasville-ga-micro-area,DKL(y|n),-0.02857142857142857,0.239545531411,0.00909748660903,0.00493850751908,0.096273271273,2.81101766004
thomasville-ga-micro-area,Density,-0.02857142857142857,0.272141865487,0.00909748660903,0.0016173068304,0.096273271273,3.15276728582
thomasville-ga-micro-area,HINC000_W,-0.02857142857142857,0.0488781510246,0.00909748660903,0.416789139309,0.096273271273,0.812004343258
thomasville-ga-micro-area,HINC200_W,-0.02857142857142857,-0.0344995718033,0.00909748660903,0.950441460221,0.096273271273,-0.0621524103404
thomasville-ga-micro-area,TOTHH,-0.02857142857142857,0.0516514173408,0.00909748660903,0.400303068673,0.096273271273,0.841080089125
terre-haute-in-metro-area,AVGHINC,-0.006289308176100629,,0.000946545623734,,0.108604036936,
terre-haute-in-metro-area,CENSUSAREA,-0.006289308176100629,0.282294302622,0.000946545623734,0.0,0.108604036936,9.37995785611
terre-haute-in-metro-area,DKL(y|n),-0.006289308176100629,,0.000946545623734,,0.108604036936,
terre-haute-in-metro-area,Density,-0.006289308176100629,0.239651807416,0.000946545623734,1.33226762955e-15,0.108604036936,7.99393040012
terre-haute-in-metro-area,HINC000_W,-0.006289308176100629,,0.000946545623734,,0.108604036936,
terre-haute-in-metro-area,HINC200_W,-0.006289308176100629,,0.000946545623734,,0.108604036936,
terre-haute-in-metro-area,TOTHH,-0.006289308176100629,0.00624757443936,0.000946545623734,0.683646877699,0.108604036936,0.407491715329
galesburg-il-micro-area,AVGHINC,-0.012658227848101266,,0.00256984434101,,0.12828092551,
galesburg-il-micro-area,CENSUSAREA,-0.012658227848101266,0.187143424203,0.00256984434101,8.10222650491e-05,0.12828092551,3.94135601574
galesburg-il-micro-area,DKL(y|n),-0.012658227848101266,,0.00256984434101,,0.12828092551,
galesburg-il-micro-area,Density,-0.012658227848101266,0.158774662241,0.00256984434101,0.000720272148923,0.12828092551,3.38174407324
galesburg-il-micro-area,HINC000_W,-0.012658227848101266,,0.00256984434101,,0.12828092551,
galesburg-il-micro-area,HINC200_W,-0.012658227848101266,,0.00256984434101,,0.12828092551,
galesburg-il-micro-area,TOTHH,-0.012658227848101266,0.0274941658797,0.00256984434101,0.428325744407,0.12828092551,0.792059910118
ada-ok-micro-area,AVGHINC,-0.03225806451612903,-0.0217303171851,0.0170075371118,0.935659666224,0.0989453174033,0.0807262427526
ada-ok-micro-area,CENSUSAREA,-0.03225806451612903,0.100231961666,0.0170075371118,0.309664184155,0.0989453174033,1.01592692906
ada-ok-micro-area,DKL(y|n),-0.03225806451612903,0.214791650111,0.0170075371118,0.0581765893173,0.0989453174033,1.89436492042
ada-ok-micro-area,Density,-0.03225806451612903,0.30620946265,0.0170075371118,0.00944940454724,0.0989453174033,2.5953521587
ada-ok-micro-area,HINC000_W,-0.03225806451612903,0.0974963369645,0.0170075371118,0.319760439555,0.0989453174033,0.994950294946
ada-ok-micro-area,HINC200_W,-0.03225806451612903,-0.0492302570693,0.0170075371118,0.896454138362,0.0989453174033,-0.130141928088
ada-ok-micro-area,TOTHH,-0.03225806451612903,0.0663050842258,0.0170075371118,0.449782716473,0.0989453174033,0.755777320789
bangor-me-metro-area,AVGHINC,-0.008620689655172414,0.150130221255,0.0012575350161,7.58122721201e-06,0.198068665814,4.4766813511
bangor-me-metro-area,CENSUSAREA,-0.008620689655172414,0.203268516168,0.0012575350161,2.29879004721e-09,0.198068665814,5.9751496906
bangor-me-metro-area,DKL(y|n),-0.008620689655172414,0.165645701789,0.0012575350161,8.91417627047e-07,0.198068665814,4.91420868219
bangor-me-metro-area,Density,-0.008620689655172414,0.146319357535,0.0012575350161,1.24692667183e-05,0.198068665814,4.36921725878
bangor-me-metro-area,HINC000_W,-0.008620689655172414,0.042123207442,0.0012575350161,0.152445192216,0.198068665814,1.43094774395
bangor-me-metro-area,HINC200_W,-0.008620689655172414,0.0564717802712,0.0012575350161,0.0664214297375,0.198068665814,1.8355689712
bangor-me-metro-area,TOTHH,-0.008620689655172414,-0.0289358877478,0.0012575350161,0.566728307635,0.198068665814,-0.572876514054
dixon-il-micro-area,AVGHINC,-0.02702702702702703,-0.0895334022437,0.00741706561202,0.467970311383,0.135240546866,-0.725785444429
dixon-il-micro-area,CENSUSAREA,-0.02702702702702703,0.299400092685,0.00741706561202,0.00015048348982,0.135240546866,3.79027021376
dixon-il-micro-area,DKL(y|n),-0.02702702702702703,0.189209144375,0.00741706561202,0.0120457599984,0.135240546866,2.51080094181
dixon-il-micro-area,Density,-0.02702702702702703,0.143134603379,0.00741706561202,0.0481760949942,0.135240546866,1.97581181314
dixon-il-micro-area,HINC000_W,-0.02702702702702703,-0.0100577903425,0.00741706561202,0.843799130152,0.135240546866,0.197036301433
dixon-il-micro-area,HINC200_W,-0.02702702702702703,-0.0536338489069,0.00741706561202,0.757365653567,0.135240546866,-0.308941991533
dixon-il-micro-area,TOTHH,-0.02702702702702703,0.116623819337,0.00741706561202,0.0953187137022,0.135240546866,1.66798495368
baltimore-towson-md-metro-area,AVGHINC,-0.00051440329218107,,1.67791420808e-05,,0.0921447282799,
baltimore-towson-md-metro-area,CENSUSAREA,-0.00051440329218107,0.518941377426,1.67791420808e-05,0.0,0.0921447282799,126.812979895
baltimore-towson-md-metro-area,DKL(y|n),-0.00051440329218107,,1.67791420808e-05,,0.0921447282799,
baltimore-towson-md-metro-area,Density,-0.00051440329218107,0.359392084224,1.67791420808e-05,0.0,0.0921447282799,87.862751479
baltimore-towson-md-metro-area,HINC000_W,-0.00051440329218107,,1.67791420808e-05,,0.0921447282799,
baltimore-towson-md-metro-area,HINC200_W,-0.00051440329218107,,1.67791420808e-05,,0.0921447282799,
baltimore-towson-md-metro-area,TOTHH,-0.00051440329218107,0.161471799858,1.67791420808e-05,0.0,0.0921447282799,39.545142986
lincoln-il-micro-area,AVGHINC,-0.03571428571428571,0.0542696452277,0.00611142012528,0.249711990902,0.142542578912,1.15104921066
lincoln-il-micro-area,CENSUSAREA,-0.03571428571428571,0.158719466317,0.00611142012528,0.0128773976255,0.142542578912,2.48714203145
lincoln-il-micro-area,DKL(y|n),-0.03571428571428571,0.0285699011833,0.00611142012528,0.410903165746,0.142542578912,0.822305291751
lincoln-il-micro-area,Density,-0.03571428571428571,0.207231481947,0.00611142012528,0.0018855310291,0.142542578912,3.10769413129
lincoln-il-micro-area,HINC000_W,-0.03571428571428571,0.0495243238846,0.00611142012528,0.275559706541,0.142542578912,1.09034839075
lincoln-il-micro-area,HINC200_W,-0.03571428571428571,-0.0881775940188,0.00611142012528,0.502159421049,0.142542578912,-0.671095927686
lincoln-il-micro-area,TOTHH,-0.03571428571428571,0.0316628721015,0.00611142012528,0.388759219783,0.142542578912,0.861869708383
albert-lea-mn-micro-area,AVGHINC,-0.03333333333333333,0.0810595371798,0.0110450843353,0.276389911445,0.125531543663,1.08846492791
albert-lea-mn-micro-area,CENSUSAREA,-0.03333333333333333,0.535883827902,0.0110450843353,6.08842045668e-08,0.125531543663,5.4161847114
albert-lea-mn-micro-area,DKL(y|n),-0.03333333333333333,0.280334282517,0.0110450843353,0.00283955557092,0.125531543663,2.98459333472
albert-lea-mn-micro-area,Density,-0.03333333333333333,0.316875221896,0.0110450843353,0.000861357713206,0.125531543663,3.3322857282
albert-lea-mn-micro-area,HINC000_W,-0.03333333333333333,0.0438143575746,0.0110450843353,0.462905110209,0.125531543663,0.734071585453
albert-lea-mn-micro-area,HINC200_W,-0.03333333333333333,0.196168853837,0.0110450843353,0.0289808480388,0.125531543663,2.18374694587
albert-lea-mn-micro-area,TOTHH,-0.03333333333333333,0.0594556918867,0.0110450843353,0.377289669383,0.125531543663,0.882901173766
frankfort-in-micro-area,AVGHINC,-0.03225806451612903,0.0713190945122,0.0149618623172,0.397117131985,0.085548649516,0.846781122859
frankfort-in-micro-area,CENSUSAREA,-0.03225806451612903,0.266067408006,0.0149618623172,0.0147312393271,0.085548649516,2.43891974804
frankfort-in-micro-area,DKL(y|n),-0.03225806451612903,0.172916380672,0.0149618623172,0.0934689674197,0.085548649516,1.67737606156
frankfort-in-micro-area,Density,-0.03225806451612903,0.348942587591,0.0149618623172,0.00183039847195,0.085548649516,3.1164546243
frankfort-in-micro-area,HINC000_W,-0.03225806451612903,0.0678544223848,0.0149618623172,0.413096763944,0.085548649516,0.818456162203
frankfort-in-micro-area,HINC200_W,-0.03225806451612903,-0.156444997031,0.0149618623172,0.309975448026,0.085548649516,-1.01527355206
frankfort-in-micro-area,TOTHH,-0.03225806451612903,-0.0299121769957,0.0149618623172,0.984698718789,0.085548649516,0.0191784876827
brookings-or-micro-area,AVGHINC,-0.06666666666666667,-0.155091605633,0.0285417766644,0.600695464142,0.240431276564,-0.523400661228
brookings-or-micro-area,CENSUSAREA,-0.06666666666666667,0.0513068279712,0.0285417766644,0.484987688525,0.240431276564,0.698303055935
brookings-or-micro-area,DKL(y|n),-0.06666666666666667,0.19969184753,0.0285417766644,0.11488378167,0.240431276564,1.5766165528
brookings-or-micro-area,Density,-0.06666666666666667,0.410839442374,0.0285417766644,0.00470698428405,0.240431276564,2.82643127759
brookings-or-micro-area,HINC000_W,-0.06666666666666667,0.081985642284,0.0285417766644,0.378915855857,0.240431276564,0.879895623425
brookings-or-micro-area,HINC200_W,-0.06666666666666667,-0.106921514251,0.0285417766644,0.811668147692,0.240431276564,-0.238274564731
brookings-or-micro-area,TOTHH,-0.06666666666666667,-0.268480826062,0.0285417766644,0.232255584005,0.240431276564,-1.19456870096
paducah-ky-il-micro-area-part,AVGHINC,-0.012048192771084338,0.0782756431126,0.0034362852439,0.123355537022,0.109054030253,1.54084079914
paducah-ky-il-micro-area-part,CENSUSAREA,-0.012048192771084338,0.517647009191,0.0034362852439,0.0,0.109054030253,9.03610846799
paducah-ky-il-micro-area-part,DKL(y|n),-0.012048192771084338,0.0330024361058,0.0034362852439,0.442177178142,0.109054030253,0.768521911423
paducah-ky-il-micro-area-part,Density,-0.012048192771084338,0.227641155235,0.0034362852439,4.33465133085e-05,0.109054030253,4.08887779081
paducah-ky-il-micro-area-part,HINC000_W,-0.012048192771084338,0.0203834328866,0.0034362852439,0.580089885297,0.109054030253,0.553253429803
paducah-ky-il-micro-area-part,HINC200_W,-0.012048192771084338,0.0188085270863,0.0034362852439,0.598619347125,0.109054030253,0.526386998722
paducah-ky-il-micro-area-part,TOTHH,-0.012048192771084338,0.0782396657492,0.0034362852439,0.123505016386,0.109054030253,1.54022705871
muskogee-ok-micro-area,AVGHINC,-0.016666666666666666,-0.0230187270407,0.00310348794175,0.909220159806,0.136275639956,-0.114022244594
muskogee-ok-micro-area,CENSUSAREA,-0.016666666666666666,0.399724137239,0.00310348794175,7.74935671188e-14,0.136275639956,7.47439591151
muskogee-ok-micro-area,DKL(y|n),-0.016666666666666666,0.13382791372,0.00310348794175,0.00690392862393,0.136275639956,2.70144312937
muskogee-ok-micro-area,Density,-0.016666666666666666,0.204949676853,0.00310348794175,6.94653260547e-05,0.136275639956,3.97810969021
